0.507616	-0.672095	0.539087
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.754154	-0.521114	-0.399615
-0.483286	0.803128	-0.348454
0	0	1
0	0	1
0	0	1
-0.115144	-0.721669	-0.682595
0.371195	-0.728885	-0.575275
0.901328	-0.152183	-0.405522
0	0	1
0	0	1
-0.294909	-0.468371	-0.832861
0	0	1
0	0	1
0.63114	0.697471	0.339406
0.833443	0.467754	0.294243
-0.488988	-0.86497	0.11277
0.959797	0.0747559	-0.270557
-0.254245	0.959724	-0.119537
0	0	1
0.760196	0.0689488	-0.646025
0	0	1
0	0	1
0	0	1
0	0	1
-0.275584	0.479658	0.833056
0	0	1
0	0	1
0	0	1
0	0	1
0.456231	-0.316329	-0.831738
0	0	1
0	0	1
0.608846	-0.118269	-0.784423
0.0741706	0.918241	-0.389014
0	0	1
0	0	1
0	0	1
0.611478	-0.572265	-0.546449
0	0	1
0	0	1
0	0	1
0.194684	0.932044	0.305601
0	0	1
0	0	1
0	0	1
0.132762	-0.324299	0.936592
0	0	1
-0.408406	0.327623	0.851979
0	0	1
0	0	1
0	0	1
-0.0717439	0.108101	0.991548
0	0	1
-0.898478	-0.437937	0.0308125
0	0	1
0	0	1
0	0	1
0.208114	-0.901218	0.380125
0	0	1
0	0	1
0.437059	0.406355	-0.802406
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.162419	0.178367	-0.970467
-0.749054	0.137797	0.64802
0	0	1
0	0	1
0	0	1
0	0	1
0.747811	-0.39806	0.531345
0.386436	-0.170544	0.906412
0	0	1
-0.0366444	0.223631	-0.973985
-0.723245	-0.20976	0.657965
0	0	1
-0.10481	-0.600474	0.792745
0	0	1
0	0	1
-0.428816	-0.876612	-0.218329
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.219652	0.837413	0.500493
0.307938	0.70228	0.641854
-0.0648889	-0.960197	0.271684
0	0	1
0	0	1
-0.943283	0.169381	0.285529
0	0	1
0	0	1
0.511952	0.859012	0.00158401
0	0	1
0	0	1
0	0	1
0.177019	-0.831807	-0.526081
0.496823	0.722384	0.480966
0	0	1
-0.707876	0.0880665	-0.700825
-0.329062	0.0266464	0.943932
0	0	1
0	0	1
0	0	1
0	0	1
-0.532694	0.151543	0.83263
0.448616	-0.660051	-0.602558
0.905419	0.424407	0.00974166
0.0596509	-0.405604	-0.912101
0.0766051	-0.292368	0.953233
0	0	1
-0.0313434	-0.904314	0.425715
0	0	1
0	0	1
0.458255	-0.888308	-0.0301935
0.870726	0.0228877	0.491235
0	0	1
0	0	1
-0.85663	-0.00476354	-0.515908
0.451728	-0.495007	-0.742233
0	0	1
-0.679291	0.635625	0.366804
0	0	1
0	0	1
0	0	1
-0.491359	-0.102052	-0.864958
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.274565	0.424004	-0.863038
0.779044	-0.300217	-0.550419
0.611633	-0.675989	0.411027
0	0	1
0	0	1
0	0	1
0	0	1
0.481524	-0.851648	-0.206955
0	0	1
0	0	1
0	0	1
0.338593	0.0132324	0.94084
0.640693	0.319817	-0.698018
0.0682633	-0.946644	0.314968
0	0	1
0	0	1
0	0	1
0	0	1
0.168634	0.409481	-0.896598
0	0	1
0	0	1
0	0	1
0.524472	0.125173	-0.842176
0	0	1
0	0	1
0.0697231	-0.500072	0.863172
0	0	1
-0.175582	0.737515	-0.652107
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.45477	-0.357029	0.815913
0.457225	-0.226171	0.860112
0	0	1
0	0	1
0	0	1
0	0	1
0.56586	-0.765118	-0.307241
0.923799	0.0818442	-0.374028
0	0	1
0	0	1
0	0	1
0	0	1
-0.36622	-0.888893	-0.275231
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.929682	0.218799	-0.296343
-0.485667	-0.796036	0.361186
0	0	1
0	0	1
0	0	1
0	0	1
0.168202	0.865795	-0.471282
0	0	1
0.123269	0.8971	0.424284
0	0	1
0	0	1
0.155928	0.977529	-0.14186
0.331479	-0.538884	0.77442
0	0	1
0.558453	0.594683	-0.578345
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.639142	-0.768478	-0.0306392
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.684699	-0.595774	-0.419811
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.988725	0.145879	-0.0337966
0.2801	-0.457763	-0.843799
0.855398	-0.370963	-0.361497
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.437249	0.630945	0.640876
0.404264	-0.426581	0.809073
0	0	1
0	0	1
0	0	1
0	0	1
-0.868059	-0.496095	0.0190493
0.692508	-0.134183	-0.708821
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.0540919	-0.826113	-0.560902
0	0	1
-0.419971	-0.865583	0.272746
0.559719	0.819036	0.126072
0	0	1
0	0	1
-0.664982	-0.741113	-0.0924642
0	0	1
0	0	1
0	0	1
0.975002	0.21748	-0.0455434
-0.944111	0.0172968	-0.329173
0	0	1
0	0	1
-0.499691	0.775996	0.384888
0.159578	-0.846633	-0.507688
0	0	1
0	0	1
0	0	1
0.457019	0.0201732	-0.889228
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.912841	0.407222	-0.0298706
0.300199	0.786748	-0.53936
0	0	1
-0.296021	-0.023046	0.954903
0	0	1
0	0	1
0	0	1
0.57692	0.70854	0.406368
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.0259907	-0.000894117	0.999662
-0.583254	0.396654	0.708858
0	0	1
-0.954243	0.297166	-0.0333463
0	0	1
0	0	1
0.409503	-0.741484	-0.531515
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.698582	-0.676931	0.231836
0	0	1
0	0	1
0	0	1
0	0	1
-0.0670085	-0.885899	0.459014
0	0	1
0	0	1
0	0	1
0	0	1
0.0670089	0.315608	0.946521
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.654944	-0.5505	-0.517686
0.199461	0.969171	0.144649
0	0	1
-0.17259	-0.958625	0.226386
-0.498261	-0.86476	0.0626676
0.723392	-0.685315	0.0839497
0	0	1
0.434923	0.139149	0.889651
0	0	1
0	0	1
0	0	1
-0.389758	-0.53191	-0.751771
-0.452449	0.872542	0.184285
0	0	1
0.0102638	0.912801	0.408276
0	0	1
0	0	1
0.0520723	0.570448	-0.819681
0	0	1
0.975293	-0.0843105	-0.204193
0.486635	-0.632968	0.602111
0	0	1
0	0	1
0	0	1
0.809466	0.566009	0.1562
0.328271	0.929413	-0.16861
0	0	1
-0.281036	0.953983	-0.104574
0	0	1
0	0	1
-0.695703	-0.31872	-0.643751
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.405278	-0.90865	0.100527
0	0	1
0	0	1
0	0	1
0.990315	-0.108395	0.0867583
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.0834569	-0.856128	0.509981
0	0	1
0	0	1
0.345936	-0.934287	0.0862352
0	0	1
0	0	1
0	0	1
0.0299547	-0.802294	0.596177
0	0	1
0	0	1
0	0	1
0	0	1
-0.987165	0.143911	0.069245
0	0	1
0.192439	0.554035	-0.809946
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.00794672	-0.515671	0.85675
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.84951	0.415817	0.324699
0	0	1
0	0	1
0.105395	-0.414055	-0.90413
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.9424	-0.199917	-0.268171
0	0	1
0	0	1
0	0	1
-0.880928	0.4291	0.199595
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.275508	0.000183124	0.961299
0	0	1
-0.958168	-0.24299	0.151226
0	0	1
-0.871891	-0.362565	-0.32917
0.0101288	-0.42175	0.906656
0	0	1
-0.328585	-0.143358	-0.933531
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.0303346	-0.23009	0.972696
0	0	1
-0.385277	-0.756945	0.527821
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.696528	-0.705607	-0.130257
0	0	1
0.480041	-0.871121	0.103483
-0.235467	-0.621421	0.747256
0	0	1
0	0	1
0	0	1
-0.87475	-0.258493	0.40987
0.244382	-0.842236	0.480538
0	0	1
0	0	1
0	0	1
-0.108633	0.96923	-0.22089
0	0	1
0	0	1
0.46428	0.452575	-0.761328
0.7208	0.691804	0.0430611
0	0	1
0	0	1
0.353858	0.929998	-0.0994377
0	0	1
0	0	1
-0.285836	0.923211	0.256865
0	0	1
0	0	1
0.321546	0.605848	0.727706
0	0	1
-0.0579385	-0.860571	0.506025
-0.147548	-0.716031	-0.682297
-0.130825	0.776167	0.616806
0	0	1
0	0	1
0	0	1
-0.496525	0.800406	-0.335877
-0.447935	-0.326589	0.832282
0.815085	-0.498743	0.294774
0	0	1
0.794866	-0.169324	-0.582682
0	0	1
-0.0512748	0.275013	0.960072
0	0	1
0	0	1
-0.726946	-0.571358	0.38092
0	0	1
0	0	1
0	0	1
0	0	1
0.23493	0.76391	0.601041
0	0	1
-0.805828	0.571872	0.153632
0	0	1
0	0	1
0.607748	0.765888	-0.2099
0	0	1
-0.401149	0.142471	0.904866
0	0	1
-0.40645	-0.888168	-0.214373
0	0	1
-0.643798	-0.560801	0.520602
-0.353094	-0.933446	-0.0632767
0	0	1
0	0	1
-0.931137	-0.362326	-0.0412829
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.71762	0.696122	0.0208763
0	0	1
-0.647048	-0.248181	0.720927
0	0	1
0	0	1
0.865282	-0.132809	-0.483373
0	0	1
0	0	1
0	0	1
0	0	1
-0.62165	0.753451	0.214156
0	0	1
0.140419	0.854999	0.499259
0	0	1
0	0	1
-0.350786	0.708118	0.612795
0	0	1
0	0	1
0	0	1
0	0	1
0.00705756	-0.986003	-0.166576
0.0583509	-0.54889	0.833856
0.754584	-0.12284	0.644603
0.946971	-0.158913	0.279272
-0.100924	0.918388	0.382593
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.784059	-0.53494	-0.314787
0	0	1
0.0614356	-0.0157512	0.997987
-0.552115	-0.79002	-0.266529
0.753433	0.356015	-0.552804
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.406727	0.884231	-0.229583
-0.439605	-0.145572	-0.886316
0	0	1
0	0	1
0	0	1
0	0	1
0.897971	0.363747	0.24766
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.576477	0.0769472	0.813482
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.1748	-0.105738	0.97891
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.550506	-0.33219	-0.765893
-0.929089	-0.330482	0.16606
0	0	1
0	0	1
-0.481725	0.587344	0.65036
-0.475753	0.638889	0.604549
0	0	1
-0.669272	-0.640111	-0.37727
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.269775	0.456211	0.847993
0	0	1
0.428316	-0.899893	-0.0820882
0.0771284	-0.804964	-0.588289
-0.178866	0.138419	-0.974088
-0.860316	-0.462207	0.21499
0	0	1
-0.70553	0.0121806	-0.708576
-0.545389	0.543371	-0.6382
0	0	1
-0.673429	-0.339351	-0.65676
0.326041	0.944551	-0.0389996
0	0	1
0	0	1
0	0	1
-0.159727	0.986954	0.020216
0.116663	0.966774	-0.227461
-0.956362	-0.00157179	0.29218
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.794174	-0.096033	-0.600054
0	0	1
0.409863	-0.19183	-0.891748
0	0	1
-0.0624157	-0.379548	0.923064
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.3132	0.235411	0.920048
0	0	1
0	0	1
0	0	1
0	0	1
-0.412522	-0.432835	0.801548
0	0	1
0.260507	0.932487	-0.250209
0	0	1
0	0	1
0	0	1
0	0	1
-0.533747	0.472374	-0.70141
0.162879	-0.77997	0.604249
-0.23228	-0.616217	-0.752544
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.885467	0.459517	-0.069233
0	0	1
0	0	1
0	0	1
-0.114075	-0.562229	0.819076
0.385641	0.916594	-0.105527
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.676971	0.643106	-0.357946
-0.859542	0.490949	-0.141974
0	0	1
-0.304354	0.950205	-0.0669319
0	0	1
0.22946	0.971043	-0.0665056
0	0	1
0.615344	0.783325	0.0880554
0.0378816	0.460657	0.88677
0.892476	0.442931	-0.0854301
0	0	1
0.886717	-0.300336	0.35147
0.953799	0.0411768	0.29761
0	0	1
0.211981	-0.670962	0.710545
0	0	1
-0.405954	-0.193069	-0.893267
0	0	1
0	0	1
-0.150526	-0.845428	0.512438
0.875522	-0.203969	-0.438015
0.760546	0.613313	0.213112
0.405733	-0.0263213	-0.913613
0	0	1
0	0	1
0.0692514	0.472633	-0.878534
0	0	1
0	0	1
0	0	1
0	0	1
0.0946325	-0.609478	-0.787135
0	0	1
0	0	1
0	0	1
0	0	1
-0.851934	0.061261	-0.520054
0	0	1
0	0	1
0.87937	-0.467878	0.0883119
0	0	1
0.63728	0.768771	-0.0535252
0	0	1
0.40137	0.915203	0.0361361
0	0	1
0	0	1
0.380103	-0.885715	0.266517
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.821867	0.501176	-0.270847
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.606066	-0.0912281	0.790165
0.603619	0.565576	-0.561932
0	0	1
0.381099	-0.14384	0.913277
0.19475	-0.164749	0.966918
0	0	1
0	0	1
0.837335	0.542783	0.0652431
0	0	1
0	0	1
0.504447	-0.689364	-0.519914
-0.963055	0.220079	0.15521
0	0	1
-0.170218	-0.534653	-0.827751
0	0	1
0	0	1
0	0	1
0	0	1
-0.354951	0.474691	0.805406
0.571031	0.106954	0.813931
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.363467	0.261907	-0.894034
0	0	1
-0.370925	-0.233621	-0.898797
0	0	1
0	0	1
0.178695	0.470366	0.86419
0	0	1
0	0	1
0.122152	0.111632	0.986214
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.140688	-0.985785	-0.0918455
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.471196	0.332772	0.816846
-0.507735	-0.824462	-0.249936
0	0	1
0.606134	-0.611195	-0.508962
0.0842562	-0.973112	-0.21437
-0.0169046	-0.968055	-0.250168
0	0	1
0	0	1
0	0	1
-0.836164	-0.322053	0.443973
0	0	1
0.862672	0.464607	-0.199842
-0.503976	-0.465399	-0.727607
0	0	1
0.792591	-0.596479	-0.126544
0	0	1
0	0	1
0	0	1
0	0	1
-0.764314	0.644533	-0.0200331
0.722274	0.68909	-0.0589482
-0.211081	-0.976722	-0.0382007
0	0	1
0	0	1
0	0	1
0	0	1
0.856814	0.50422	-0.107846
0	0	1
0	0	1
0.856596	-0.334609	0.392784
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.203909	0.173439	-0.963504
0	0	1
0.318396	0.815645	-0.483061
0	0	1
-0.908631	0.19517	-0.369186
0	0	1
0	0	1
0	0	1
-0.555671	-0.312497	0.770439
0	0	1
-0.111543	0.940422	-0.321191
0.648847	0.715221	0.259724
-0.199386	0.923485	-0.327751
0	0	1
0	0	1
0.7953	-0.406307	-0.449903
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.642157	-0.76137	-0.0891655
0	0	1
0	0	1
0.989686	0.0925819	0.109313
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.610693	0.445053	-0.654967
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.372186	-0.882001	-0.289054
0	0	1
0.692213	-0.692913	0.201776
0	0	1
0	0	1
-0.0886641	0.994459	-0.056476
0.956193	-0.167524	0.240065
0	0	1
0	0	1
0	0	1
-0.00046595	0.392641	0.919692
0	0	1
-0.145679	0.9722	0.183317
0	0	1
0.852573	0.447482	0.269962
0	0	1
0	0	1
0	0	1
0.279554	-0.852593	0.441514
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.0889751	0.392075	-0.91562
0	0	1
0	0	1
0	0	1
-0.607813	-0.712698	0.350179
0	0	1
0	0	1
0	0	1
0.359701	-0.195074	-0.912448
-0.838303	-0.331343	0.432966
0	0	1
0	0	1
0	0	1
0.365918	0.53302	-0.762885
0	0	1
0	0	1
0.803697	0.570987	0.167466
-0.563279	0.369151	-0.739219
0	0	1
0	0	1
0	0	1
-0.943597	-0.171677	0.283111
0	0	1
0	0	1
0	0	1
-0.592421	-0.478331	-0.648257
0	0	1
0	0	1
-0.820366	0.169459	-0.546154
-0.78357	-0.521875	-0.337141
0	0	1
0	0	1
0	0	1
0.0638981	0.995622	-0.0682239
0	0	1
0	0	1
-0.860649	-0.234798	-0.451834
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.612646	0.614573	-0.496955
0	0	1
0	0	1
0.0178332	-0.118751	-0.992764
0.268214	0.854776	0.44432
-0.555764	-0.752124	-0.354169
0	0	1
0	0	1
0	0	1
0	0	1
-0.596417	0.220256	-0.771864
0	0	1
-0.289831	0.287361	-0.912919
0	0	1
0.34952	-0.816421	0.459665
-0.838195	0.532411	-0.118181
0.179635	0.390203	-0.903035
0.767717	0.640756	0.00653008
0	0	1
0	0	1
0.477397	-0.64415	-0.597631
0	0	1
-0.402372	0.892687	-0.202993
0	0	1
-0.712504	0.1003	0.694463
0.172852	0.972109	-0.158513
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.0894601	-0.797816	0.596227
-0.95745	0.274508	0.0890748
0.738921	0.114256	0.664034
-0.587337	-0.702138	-0.402539
0	0	1
0	0	1
-0.242666	0.865111	0.438972
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.854788	-0.518752	0.0153038
0	0	1
0	0	1
0.29059	-0.947588	0.132798
0.931556	-0.0722993	0.356339
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.722585	0.378294	0.578589
0	0	1
0	0	1
0	0	1
-0.995616	-0.0570881	-0.0740981
0	0	1
-0.419012	0.894232	-0.15741
-0.131823	-0.887718	-0.441111
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.536038	0.839562	0.08831
0	0	1
0.546399	0.126148	-0.82797
-0.391277	-0.886958	0.245372
0	0	1
0.416078	-0.691965	-0.589969
0	0	1
-0.520119	-0.00552016	-0.854076
0	0	1
-0.500321	-0.00980285	0.865785
-0.809247	-0.240671	-0.535908
0	0	1
0	0	1
-0.23225	0.536413	-0.81137
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.40864	-0.3037	0.860685
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.760577	-0.648824	0.0234556
0	0	1
0.325035	-0.944531	-0.0470469
-0.619922	-0.146072	-0.770947
0	0	1
0	0	1
0	0	1
0.708651	0.508203	0.489431
0	0	1
0	0	1
0	0	1
0	0	1
0.635661	-0.538864	0.552775
0	0	1
0	0	1
-0.00637917	0.937185	0.348776
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.00721324	0.996588	-0.0822215
0	0	1
0	0	1
0	0	1
0.940344	-0.13413	0.31267
0	0	1
0	0	1
0	0	1
-0.0623401	-0.118254	-0.991025
0	0	1
0	0	1
-0.330486	-0.775319	0.5382
0	0	1
-0.871843	-0.340395	-0.352165
-0.217066	0.670465	0.709478
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.933594	-0.0339902	0.356718
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.525764	0.628242	-0.573484
0	0	1
0	0	1
0.933881	-0.307541	-0.182444
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.10155	0.558506	0.823261
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.472332	-0.339469	0.813427
0	0	1
0	0	1
-0.358682	0.862713	0.356473
0	0	1
0	0	1
0.795903	-0.367652	-0.48101
0.578969	-0.267795	0.770117
0	0	1
0	0	1
0	0	1
0	0	1
0.838549	-0.3774	-0.392944
0	0	1
0.219241	0.975558	0.0148215
0	0	1
0	0	1
0	0	1
0	0	1
-0.0525418	0.203776	-0.977607
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.489163	0.472722	-0.732976
0.49058	0.823255	0.285627
-0.516827	0.668896	-0.534292
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0.85913	0.420724	0.291352
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.336993	-0.899527	0.278005
0	0	1
-0.385075	-0.842684	0.3763
0	0	1
0	0	1
0	0	1
0	0	1
0.811244	-0.557957	0.174838
0	0	1
0	0	1
0	0	1
-0.786186	0.614875	-0.0619747
0	0	1
0	0	1
0	0	1
0.374869	-0.471933	-0.797967
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
-0.226042	-0.965672	0.127995
0.444416	-0.88182	0.157759
0	0	1
0	0	1
0.0279688	-0.0114113	-0.999544
0.761223	-0.238073	0.603209
0	0	1
0	0	1
0	0	1
0.00647582	-0.968903	-0.247355
-0.796851	-0.0947432	0.596701
-0.976544	-0.184172	-0.111549
0	0	1
-0.0798492	0.0447714	-0.995801
0	0	1
0	0	1
0	0	1
0	0	1
-0.110506	0.9162	-0.385184
0	0	1
-0.601224	-0.301339	-0.740084
0	0	1
0.991187	0.051372	0.122107
0	0	1
0	0	1
0.566675	-0.671322	0.477709
0	0	1
-0.0673822	-0.671347	-0.738074
0	0	1
0	0	1
0	0	1
